"run.Number","Pred.Strat","Prey.Start.Con","Pred.Start.Con","Detect.Black","Detect.White","Step","ticks","nearby","mapAware.table","Hour.Map","Black.Table","White.Table","DomainOverlap","Domain.Prey","hour0","hour1","hour2","hour3","hour4","hour5","hour6","hour7","hour8","hour9","hour10","hour11","hour12","hour13","hour14","hour15","hour16","hour17","hour18","hour19","hour20","hour21","hour22","hour23","ihour0","ihour1","ihour2","ihour3","ihour4","ihour5","ihour6","ihour7","ihour8","ihour9","ihour10","ihour11","ihour12","ihour13","ihour14","ihour15","ihour16","ihour17","ihour18","ihour19","ihour20","ihour21","ihour22","ihour23"
362,"Sit-and-Wait","Large","Large",0.9,0.2,18889,18889,"111","[[0 3] [1 2] [2 5] [3 4] [4 5] [5 2] [6 4] [7 2] [8 3] [9 4] [10 3] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 149] [1 306] [2 143] [3 62] [4 134] [5 297] [6 413] [7 269] [8 243] [9 143] [10 300] [11 531] [12 555] [13 536] [14 566] [15 550] [16 533] [17 523] [18 521] [19 534] [20 532] [21 541] [22 516] [23 547]]",4007,5437,9444,0,149,306,143,62,134,297,413,269,243,143,300,531,555,536,566,550,533,523,521,534,532,541,516,547,3,2,5,4,5,2,4,2,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
363,"Sit-and-Wait","Large","Large",0.9,0.2,581,581,"7","[[0 1] [1 1] [2 0] [3 1] [4 1] [5 0] [6 0] [7 0] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 14] [1 11] [2 15] [3 12] [4 15] [5 14] [6 14] [7 13] [8 15] [9 10] [10 10] [11 16] [12 16] [13 13] [14 10] [15 10] [16 9] [17 9] [18 6] [19 10] [20 10] [21 13] [22 14] [23 14]]",131,162,293,0,14,11,15,12,15,14,14,13,15,10,10,16,16,13,10,10,9,9,6,10,10,13,14,14,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,"Sit-and-Wait","Large","Large",0.9,0.2,26953,26953,"134","[[0 3] [1 4] [2 2] [3 2] [4 1] [5 4] [6 6] [7 3] [8 5] [9 9] [10 5] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 642] [1 385] [2 695] [3 677] [4 679] [5 637] [6 52] [7 260] [8 467] [9 97] [10 531] [11 294] [12 676] [13 671] [14 645] [15 659] [16 664] [17 677] [18 680] [19 685] [20 669] [21 688] [22 675] [23 671]]",4964,8512,13476,0,642,385,695,677,679,637,52,260,467,97,531,294,676,671,645,659,664,677,680,685,669,688,675,671,3,4,2,2,1,4,6,3,5,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0
360,"Sit-and-Wait","Large","Large",0.9,0.2,59833,59833,"295","[[0 13] [1 14] [2 11] [3 14] [4 13] [5 7] [6 7] [7 12] [8 10] [9 11] [10 10] [11 9] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 871] [1 260] [2 222] [3 229] [4 871] [5 871] [6 1262] [7 131] [8 209] [9 35] [10 151] [11 196] [12 2060] [13 2049] [14 2040] [15 2030] [16 2062] [17 2042] [18 2077] [19 2056] [20 2047] [21 2068] [22 2041] [23 2036]]",13501,16415,29916,0,871,260,222,229,871,871,1262,131,209,35,151,196,2060,2049,2040,2030,2062,2042,2077,2056,2047,2068,2041,2036,13,14,11,14,13,7,7,12,10,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0
366,"Sit-and-Wait","Large","Large",0.9,0.2,59,59,"4","[[0 0] [1 0] [2 0] [3 0] [4 0] [5 0] [6 0] [7 1] [8 1] [9 1] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 2] [1 1] [2 0] [3 2] [4 0] [5 1] [6 2] [7 2] [8 0] [9 1] [10 0] [11 2] [12 2] [13 1] [14 2] [15 0] [16 0] [17 0] [18 2] [19 1] [20 2] [21 2] [22 1] [23 2]]",12,16,28,0,2,1,0,2,0,1,2,2,0,1,0,2,2,1,2,0,0,0,2,1,2,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"Sit-and-Wait","Large","Large",0.9,0.2,26194,26194,"160","[[0 2] [1 0] [2 6] [3 6] [4 6] [5 7] [6 10] [7 6] [8 5] [9 5] [10 6] [11 7] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 686] [1 701] [2 382] [3 173] [4 689] [5 283] [6 193] [7 300] [8 443] [9 380] [10 315] [11 241] [12 714] [13 670] [14 705] [15 689] [16 698] [17 688] [18 717] [19 679] [20 677] [21 678] [22 713] [23 681]]",6314,6781,13095,0,686,701,382,173,689,283,193,300,443,380,315,241,714,670,705,689,698,688,717,679,677,678,713,681,2,0,6,6,6,7,10,6,5,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
368,"Sit-and-Wait","Large","Large",0.9,0.2,2669,2669,"20","[[0 0] [1 1] [2 1] [3 1] [4 0] [5 1] [6 0] [7 0] [8 0] [9 2] [10 2] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 61] [1 57] [2 57] [3 63] [4 49] [5 56] [6 54] [7 57] [8 57] [9 57] [10 55] [11 67] [12 42] [13 54] [14 55] [15 60] [16 66] [17 49] [18 52] [19 51] [20 52] [21 54] [22 55] [23 54]]",675,659,1334,0,61,57,57,63,49,56,54,57,57,57,55,67,42,54,55,60,66,49,52,51,52,54,55,54,0,1,1,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
369,"Sit-and-Wait","Large","Large",0.9,0.2,3441,3441,"23","[[0 1] [1 0] [2 1] [3 0] [4 2] [5 0] [6 1] [7 1] [8 1] [9 1] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 72] [1 75] [2 78] [3 82] [4 10] [5 75] [6 68] [7 69] [8 63] [9 73] [10 73] [11 85] [12 62] [13 77] [14 65] [15 67] [16 78] [17 82] [18 76] [19 71] [20 80] [21 92] [22 73] [23 73]]",758,961,1719,0,72,75,78,82,10,75,68,69,63,73,73,85,62,77,65,67,78,82,76,71,80,92,73,73,1,0,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,"Sit-and-Wait","Large","Large",0.9,0.2,33028,33028,"139","[[0 3] [1 4] [2 2] [3 7] [4 7] [5 3] [6 5] [7 2] [8 3] [9 6] [10 7] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 440] [1 818] [2 825] [3 624] [4 177] [5 820] [6 362] [7 685] [8 826] [9 677] [10 227] [11 227] [12 797] [13 829] [14 804] [15 804] [16 819] [17 828] [18 839] [19 815] [20 807] [21 814] [22 807] [23 843]]",7568,8946,16514,0,440,818,825,624,177,820,362,685,826,677,227,227,797,829,804,804,819,828,839,815,807,814,807,843,3,4,2,7,7,3,5,2,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0
359,"Sit-and-Wait","Large","Large",0.9,0.2,87599,87600,"490","[[0 18] [1 19] [2 26] [3 22] [4 19] [5 23] [6 21] [7 20] [8 15] [9 17] [10 16] [11 13] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 139] [1 726] [2 170] [3 206] [4 153] [5 393] [6 70] [7 877] [8 1743] [9 309] [10 230] [11 100] [12 3237] [13 3238] [14 3261] [15 3239] [16 3241] [17 3236] [18 3199] [19 3215] [20 3217] [21 3207] [22 3213] [23 3181]]",18629,25171,43800,0,139,726,170,206,153,393,70,877,1743,309,230,100,3237,3238,3261,3239,3241,3236,3199,3215,3217,3207,3213,3181,18,19,26,22,19,23,21,20,15,17,16,13,0,0,0,0,0,0,0,0,0,0,0,0
370,"Sit-and-Wait","Large","Large",0.9,0.2,27001,27001,"118","[[0 6] [1 5] [2 9] [3 8] [4 9] [5 4] [6 8] [7 0] [8 1] [9 2] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 123] [1 668] [2 145] [3 348] [4 107] [5 688] [6 148] [7 678] [8 680] [9 567] [10 651] [11 653] [12 674] [13 686] [14 646] [15 665] [16 662] [17 676] [18 694] [19 673] [20 667] [21 680] [22 645] [23 676]]",4227,9273,13500,0,123,668,145,348,107,688,148,678,680,567,651,653,674,686,646,665,662,676,694,673,667,680,645,676,6,5,9,8,9,4,8,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
367,"Sit-and-Wait","Large","Large",0.9,0.2,40755,40755,"143","[[0 6] [1 8] [2 3] [3 3] [4 6] [5 4] [6 2] [7 0] [8 2] [9 3] [10 4] [11 7] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 258] [1 390] [2 1023] [3 991] [4 240] [5 973] [6 995] [7 1031] [8 983] [9 301] [10 1016] [11 138] [12 1036] [13 1013] [14 985] [15 994] [16 953] [17 990] [18 1037] [19 998] [20 998] [21 1003] [22 1015] [23 1016]]",7163,13214,20377,0,258,390,1023,991,240,973,995,1031,983,301,1016,138,1036,1013,985,994,953,990,1037,998,998,1003,1015,1016,6,8,3,3,6,4,2,0,2,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0
374,"Sit-and-Wait","Large","Large",0.9,0.2,2835,2835,"11","[[0 2] [1 2] [2 1] [3 1] [4 0] [5 0] [6 0] [7 0] [8 0] [9 0] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 59] [1 60] [2 65] [3 62] [4 65] [5 62] [6 52] [7 64] [8 52] [9 57] [10 60] [11 63] [12 56] [13 56] [14 59] [15 52] [16 54] [17 62] [18 64] [19 66] [20 56] [21 57] [22 63] [23 51]]",606,811,1417,0,59,60,65,62,65,62,52,64,52,57,60,63,56,56,59,52,54,62,64,66,56,57,63,51,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
375,"Sit-and-Wait","Large","Large",0.9,0.2,27246,27246,"123","[[0 4] [1 4] [2 5] [3 5] [4 5] [5 4] [6 7] [7 8] [8 7] [9 7] [10 5] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 161] [1 285] [2 342] [3 202] [4 887] [5 277] [6 195] [7 61] [8 54] [9 117] [10 14] [11 422] [12 909] [13 880] [14 871] [15 919] [16 872] [17 882] [18 888] [19 890] [20 869] [21 871] [22 882] [23 871]]",6281,7340,13621,0,161,285,342,202,887,277,195,61,54,117,14,422,909,880,871,919,872,882,888,890,869,871,882,871,4,4,5,5,5,4,7,8,7,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0
372,"Sit-and-Wait","Large","Large",0.9,0.2,39416,39416,"207","[[0 8] [1 8] [2 7] [3 6] [4 7] [5 4] [6 2] [7 5] [8 7] [9 8] [10 4] [11 7] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 338] [1 122] [2 324] [3 186] [4 300] [5 494] [6 1189] [7 738] [8 320] [9 682] [10 710] [11 293] [12 1149] [13 1147] [14 1180] [15 1154] [16 1182] [17 1184] [18 1165] [19 1175] [20 1177] [21 1152] [22 1167] [23 1177]]",7378,12327,19705,0,338,122,324,186,300,494,1189,738,320,682,710,293,1149,1147,1180,1154,1182,1184,1165,1175,1177,1152,1167,1177,8,8,7,6,7,4,2,5,7,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0
376,"Sit-and-Wait","Large","Large",0.9,0.2,11281,11281,"49","[[0 1] [1 2] [2 1] [3 0] [4 2] [5 2] [6 2] [7 4] [8 2] [9 3] [10 2] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 246] [1 176] [2 254] [3 239] [4 249] [5 203] [6 251] [7 197] [8 259] [9 114] [10 261] [11 252] [12 251] [13 225] [14 242] [15 251] [16 255] [17 246] [18 252] [19 248] [20 239] [21 254] [22 234] [23 242]]",2105,3535,5640,0,246,176,254,239,249,203,251,197,259,114,261,252,251,225,242,251,255,246,252,248,239,254,234,242,1,2,1,0,2,2,2,4,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0
371,"Sit-and-Wait","Large","Large",0.9,0.2,79062,79062,"340","[[0 7] [1 10] [2 11] [3 13] [4 12] [5 10] [6 7] [7 12] [8 14] [9 11] [10 15] [11 15] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 2375] [1 1137] [2 222] [3 428] [4 259] [5 233] [6 583] [7 432] [8 80] [9 471] [10 56] [11 552] [12 2722] [13 2695] [14 2711] [15 2704] [16 2713] [17 2740] [18 2746] [19 2758] [20 2707] [21 2744] [22 2728] [23 2732]]",24451,15077,39528,0,2375,1137,222,428,259,233,583,432,80,471,56,552,2722,2695,2711,2704,2713,2740,2746,2758,2707,2744,2728,2732,7,10,11,13,12,10,7,12,14,11,15,15,0,0,0,0,0,0,0,0,0,0,0,0
377,"Sit-and-Wait","Large","Large",0.9,0.2,38433,38433,"172","[[0 5] [1 6] [2 6] [3 5] [4 8] [5 8] [6 9] [7 8] [8 4] [9 4] [10 7] [11 8] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 496] [1 804] [2 558] [3 457] [4 131] [5 58] [6 461] [7 256] [8 983] [9 740] [10 258] [11 81] [12 1175] [13 1159] [14 1154] [15 1158] [16 1160] [17 1146] [18 1142] [19 1177] [20 1157] [21 1183] [22 1135] [23 1183]]",8830,10382,19212,0,496,804,558,457,131,58,461,256,983,740,258,81,1175,1159,1154,1158,1160,1146,1142,1177,1157,1183,1135,1183,5,6,6,5,8,8,9,8,4,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0
373,"Sit-and-Wait","Large","Large",0.9,0.2,86268,86268,"445","[[0 11] [1 20] [2 17] [3 16] [4 18] [5 16] [6 15] [7 20] [8 20] [9 18] [10 15] [11 14] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 412] [1 649] [2 82] [3 608] [4 484] [5 699] [6 1130] [7 334] [8 694] [9 256] [10 253] [11 1047] [12 3024] [13 3033] [14 3051] [15 3043] [16 3024] [17 3037] [18 3065] [19 3052] [20 3054] [21 3018] [22 3026] [23 3053]]",16575,26553,43128,0,412,649,82,608,484,699,1130,334,694,256,253,1047,3024,3033,3051,3043,3024,3037,3065,3052,3054,3018,3026,3053,11,20,17,16,18,16,15,20,20,18,15,14,0,0,0,0,0,0,0,0,0,0,0,0
378,"Sit-and-Wait","Large","Large",0.9,0.2,52086,52086,"289","[[0 15] [1 17] [2 6] [3 9] [4 4] [5 8] [6 13] [7 11] [8 10] [9 9] [10 10] [11 11] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 219] [1 480] [2 1415] [3 597] [4 521] [5 193] [6 30] [7 674] [8 370] [9 371] [10 325] [11 112] [12 1709] [13 1741] [14 1697] [15 1703] [16 1730] [17 1735] [18 1720] [19 1727] [20 1750] [21 1710] [22 1764] [23 1747]]",13181,12859,26040,0,219,480,1415,597,521,193,30,674,370,371,325,112,1709,1741,1697,1703,1730,1735,1720,1727,1750,1710,1764,1747,15,17,6,9,4,8,13,11,10,9,10,11,0,0,0,0,0,0,0,0,0,0,0,0
379,"Sit-and-Wait","Large","Large",0.9,0.2,58904,58904,"293","[[0 12] [1 9] [2 12] [3 7] [4 15] [5 13] [6 7] [7 8] [8 11] [9 5] [10 10] [11 11] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 413] [1 234] [2 274] [3 1280] [4 112] [5 110] [6 1104] [7 464] [8 880] [9 564] [10 981] [11 121] [12 1902] [13 1891] [14 1921] [15 1901] [16 1914] [17 1909] [18 1925] [19 1886] [20 1911] [21 1921] [22 1937] [23 1893]]",8894,20554,29448,0,413,234,274,1280,112,110,1104,464,880,564,981,121,1902,1891,1921,1901,1914,1909,1925,1886,1911,1921,1937,1893,12,9,12,7,15,13,7,8,11,5,10,11,0,0,0,0,0,0,0,0,0,0,0,0
381,"Sit-and-Wait","Large","Large",0.9,0.2,37356,37356,"243","[[0 6] [1 9] [2 9] [3 9] [4 9] [5 8] [6 12] [7 10] [8 10] [9 8] [10 10] [11 13] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 858] [1 37] [2 320] [3 298] [4 664] [5 133] [6 564] [7 289] [8 361] [9 412] [10 249] [11 300] [12 1183] [13 1190] [14 1180] [15 1182] [16 1183] [17 1156] [18 1188] [19 1167] [20 1187] [21 1215] [22 1178] [23 1178]]",8943,9729,18672,0,858,37,320,298,664,133,564,289,361,412,249,300,1183,1190,1180,1182,1183,1156,1188,1167,1187,1215,1178,1178,6,9,9,9,9,8,12,10,10,8,10,13,0,0,0,0,0,0,0,0,0,0,0,0
382,"Sit-and-Wait","Large","Large",0.9,0.2,24097,24097,"94","[[0 5] [1 5] [2 6] [3 4] [4 6] [5 2] [6 5] [7 4] [8 3] [9 1] [10 2] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 161] [1 235] [2 180] [3 220] [4 260] [5 654] [6 206] [7 282] [8 630] [9 681] [10 525] [11 318] [12 655] [13 638] [14 621] [15 624] [16 656] [17 632] [18 657] [19 629] [20 649] [21 648] [22 642] [23 645]]",4758,7290,12048,0,161,235,180,220,260,654,206,282,630,681,525,318,655,638,621,624,656,632,657,629,649,648,642,645,5,5,6,4,6,2,5,4,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0
384,"Sit-and-Wait","Large","Large",0.9,0.2,11885,11885,"68","[[0 3] [1 1] [2 3] [3 4] [4 1] [5 2] [6 1] [7 1] [8 2] [9 2] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 64] [1 261] [2 28] [3 274] [4 298] [5 182] [6 294] [7 289] [8 148] [9 165] [10 282] [11 162] [12 294] [13 281] [14 308] [15 311] [16 271] [17 297] [18 277] [19 296] [20 287] [21 287] [22 295] [23 291]]",2589,3353,5942,0,64,261,28,274,298,182,294,289,148,165,282,162,294,281,308,311,271,297,277,296,287,287,295,291,3,1,3,4,1,2,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
385,"Sit-and-Wait","Large","Large",0.9,0.2,15612,15612,"85","[[0 7] [1 6] [2 4] [3 2] [4 1] [5 3] [6 4] [7 6] [8 0] [9 3] [10 1] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 86] [1 94] [2 97] [3 363] [4 375] [5 375] [6 226] [7 231] [8 383] [9 399] [10 372] [11 98] [12 368] [13 413] [14 397] [15 403] [16 419] [17 398] [18 385] [19 391] [20 370] [21 414] [22 395] [23 351]]",3301,4502,7803,0,86,94,97,363,375,375,226,231,383,399,372,98,368,413,397,403,419,398,385,391,370,414,395,351,7,6,4,2,1,3,4,6,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
386,"Sit-and-Wait","Large","Large",0.9,0.2,9865,9865,"20","[[0 1] [1 2] [2 1] [3 0] [4 0] [5 0] [6 2] [7 0] [8 0] [9 0] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 218] [1 187] [2 225] [3 213] [4 219] [5 226] [6 117] [7 208] [8 194] [9 209] [10 228] [11 200] [12 195] [13 219] [14 212] [15 193] [16 206] [17 205] [18 223] [19 221] [20 218] [21 211] [22 191] [23 194]]",2391,2541,4932,0,218,187,225,213,219,226,117,208,194,209,228,200,195,219,212,193,206,205,223,221,218,211,191,194,1,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
388,"Sit-and-Wait","Large","Large",0.9,0.2,9199,9199,"50","[[0 1] [1 2] [2 4] [3 2] [4 0] [5 1] [6 2] [7 2] [8 3] [9 2] [10 0] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 224] [1 104] [2 52] [3 197] [4 226] [5 219] [6 148] [7 112] [8 16] [9 87] [10 231] [11 214] [12 222] [13 235] [14 226] [15 237] [16 221] [17 225] [18 224] [19 239] [20 225] [21 242] [22 232] [23 240]]",1912,2686,4598,0,224,104,52,197,226,219,148,112,16,87,231,214,222,235,226,237,221,225,224,239,225,242,232,240,1,2,4,2,0,1,2,2,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
380,"Sit-and-Wait","Large","Large",0.9,0.2,87599,87600,"399","[[0 20] [1 20] [2 16] [3 18] [4 18] [5 16] [6 17] [7 19] [8 7] [9 13] [10 14] [11 11] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 225] [1 124] [2 779] [3 388] [4 178] [5 671] [6 673] [7 152] [8 1754] [9 673] [10 412] [11 365] [12 3108] [13 3130] [14 3127] [15 3102] [16 3083] [17 3089] [18 3150] [19 3148] [20 3122] [21 3121] [22 3115] [23 3111]]",18601,25199,43800,0,225,124,779,388,178,671,673,152,1754,673,412,365,3108,3130,3127,3102,3083,3089,3150,3148,3122,3121,3115,3111,20,20,16,18,18,16,17,19,7,13,14,11,0,0,0,0,0,0,0,0,0,0,0,0
387,"Sit-and-Wait","Large","Large",0.9,0.2,51842,51842,"237","[[0 8] [1 5] [2 7] [3 4] [4 5] [5 4] [6 10] [7 7] [8 11] [9 8] [10 4] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 635] [1 1517] [2 400] [3 1503] [4 411] [5 1020] [6 575] [7 173] [8 275] [9 421] [10 858] [11 112] [12 1497] [13 1511] [14 1492] [15 1483] [16 1487] [17 1517] [18 1542] [19 1508] [20 1510] [21 1497] [22 1466] [23 1511]]",10969,14952,25921,0,635,1517,400,1503,411,1020,575,173,275,421,858,112,1497,1511,1492,1483,1487,1517,1542,1508,1510,1497,1466,1511,8,5,7,4,5,4,10,7,11,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0
391,"Sit-and-Wait","Large","Large",0.9,0.2,3482,3482,"14","[[0 1] [1 1] [2 0] [3 0] [4 0] [5 0] [6 0] [7 0] [8 0] [9 1] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 70] [1 78] [2 64] [3 56] [4 71] [5 74] [6 67] [7 75] [8 76] [9 67] [10 77] [11 68] [12 78] [13 76] [14 79] [15 81] [16 73] [17 72] [18 73] [19 73] [20 83] [21 68] [22 68] [23 75]]",836,906,1742,0,70,78,64,56,71,74,67,75,76,67,77,68,78,76,79,81,73,72,73,73,83,68,68,75,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
383,"Sit-and-Wait","Large","Large",0.9,0.2,87599,87600,"385","[[0 22] [1 10] [2 13] [3 11] [4 10] [5 13] [6 11] [7 13] [8 12] [9 13] [10 15] [11 14] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 346] [1 1011] [2 300] [3 116] [4 169] [5 172] [6 828] [7 210] [8 619] [9 769] [10 208] [11 49] [12 3277] [13 3260] [14 3236] [15 3267] [16 3233] [17 3259] [18 3220] [19 3252] [20 3266] [21 3238] [22 3248] [23 3247]]",13414,30386,43800,0,346,1011,300,116,169,172,828,210,619,769,208,49,3277,3260,3236,3267,3233,3259,3220,3252,3266,3238,3248,3247,22,10,13,11,10,13,11,13,12,13,15,14,0,0,0,0,0,0,0,0,0,0,0,0
390,"Sit-and-Wait","Large","Large",0.9,0.2,23025,23025,"80","[[0 3] [1 5] [2 4] [3 4] [4 1] [5 6] [6 7] [7 2] [8 2] [9 2] [10 1] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 221] [1 43] [2 573] [3 345] [4 587] [5 546] [6 354] [7 564] [8 93] [9 96] [10 561] [11 580] [12 588] [13 599] [14 617] [15 567] [16 607] [17 574] [18 548] [19 576] [20 591] [21 548] [22 580] [23 553]]",4366,7145,11511,0,221,43,573,345,587,546,354,564,93,96,561,580,588,599,617,567,607,574,548,576,591,548,580,553,3,5,4,4,1,6,7,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
392,"Sit-and-Wait","Large","Large",0.9,0.2,26258,26258,"100","[[0 5] [1 5] [2 8] [3 4] [4 2] [5 4] [6 2] [7 3] [8 4] [9 1] [10 2] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 700] [1 26] [2 50] [3 256] [4 693] [5 278] [6 666] [7 310] [8 596] [9 681] [10 660] [11 122] [12 683] [13 675] [14 669] [15 654] [16 652] [17 683] [18 696] [19 676] [20 682] [21 676] [22 652] [23 693]]",5069,8060,13129,0,700,26,50,256,693,278,666,310,596,681,660,122,683,675,669,654,652,683,696,676,682,676,652,693,5,5,8,4,2,4,2,3,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
389,"Sit-and-Wait","Large","Large",0.9,0.2,87599,87600,"373","[[0 17] [1 16] [2 14] [3 15] [4 14] [5 8] [6 13] [7 15] [8 14] [9 16] [10 13] [11 17] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 124] [1 266] [2 259] [3 735] [4 179] [5 1560] [6 367] [7 139] [8 389] [9 15] [10 250] [11 216] [12 3288] [13 3290] [14 3275] [15 3278] [16 3247] [17 3274] [18 3268] [19 3245] [20 3273] [21 3295] [22 3295] [23 3273]]",24970,18830,43800,0,124,266,259,735,179,1560,367,139,389,15,250,216,3288,3290,3275,3278,3247,3274,3268,3245,3273,3295,3295,3273,17,16,14,15,14,8,13,15,14,16,13,17,0,0,0,0,0,0,0,0,0,0,0,0
