"BehaviorSpace results (NetLogo 6.2.1)"
"YEAR_MODELS_8x12_death_Space_Time_EVENHabitat_Nov19Final.nlogo"
"YEAR5_MODELS"
"11/30/2021 16:45:23:087 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","7","0","11"
"[run number]","Predator-Strategy","Prey-Starting-Condition","Predator-Starting-Condition","Detection-prob-black","Detection-prob-white","[step]","ticks","[nearby] of preys","mapAware-table [1] of one-of patches","hour-map-prey [1]","[p-black] of one-of preys","[p-white] of one-of preys","[domain-overlap] of one-of preys","[domain-prey] of one-of preys"
"264","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[58]","[[0 4] [1 3] [2 2] [3 3] [4 5] [5 2] [6 3] [7 4] [8 3] [9 0] [10 2] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 333] [1 323] [2 433] [3 771] [4 838] [5 1208] [6 292] [7 153] [8 371] [9 1171] [10 459] [11 1198] [12 1191] [13 1194] [14 1177] [15 1163] [16 1236] [17 1207] [18 1175] [19 1208] [20 1211] [21 1206] [22 1169] [23 1213]]","10698","11202","4177","17723"
"268","Sit-and-Wait","Large","Small","0.55","0.55","6320","6320","[19]","[[0 0] [1 0] [2 0] [3 0] [4 0] [5 1] [6 3] [7 1] [8 1] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 137] [1 131] [2 140] [3 128] [4 137] [5 130] [6 21] [7 128] [8 133] [9 136] [10 136] [11 138] [12 137] [13 142] [14 135] [15 132] [16 135] [17 137] [18 143] [19 139] [20 140] [21 135] [22 150] [23 139]]","1630","1529","1259","1900"
"270","Sit-and-Wait","Large","Small","0.55","0.55","2505","2505","[10]","[[0 1] [1 1] [2 1] [3 0] [4 0] [5 0] [6 1] [7 0] [8 1] [9 0] [10 0] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 56] [1 60] [2 56] [3 49] [4 60] [5 54] [6 45] [7 56] [8 54] [9 54] [10 51] [11 48] [12 47] [13 51] [14 50] [15 47] [16 43] [17 56] [18 51] [19 57] [20 50] [21 47] [22 59] [23 53]]","668","586","467","787"
"269","Sit-and-Wait","Large","Small","0.55","0.55","2911","2911","[9]","[[0 1] [1 0] [2 0] [3 1] [4 0] [5 2] [6 1] [7 0] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 63] [1 64] [2 60] [3 69] [4 56] [5 66] [6 53] [7 64] [8 48] [9 64] [10 62] [11 70] [12 66] [13 60] [14 63] [15 59] [16 56] [17 54] [18 56] [19 44] [20 58] [21 75] [22 64] [23 59]]","827","626","593","860"
"272","Sit-and-Wait","Large","Small","0.55","0.55","12","12","[1]","[[0 0] [1 0] [2 0] [3 0] [4 0] [5 0] [6 0] [7 0] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 0] [1 1] [2 1] [3 0] [4 1] [5 1] [6 1] [7 1] [8 1] [9 0] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","5","4","9","0"
"273","Sit-and-Wait","Large","Small","0.55","0.55","3340","3340","[15]","[[0 2] [1 1] [2 1] [3 0] [4 0] [5 0] [6 0] [7 0] [8 2] [9 1] [10 1] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 36] [1 70] [2 77] [3 76] [4 78] [5 71] [6 69] [7 84] [8 12] [9 66] [10 89] [11 70] [12 74] [13 79] [14 77] [15 75] [16 76] [17 70] [18 77] [19 73] [20 61] [21 70] [22 68] [23 72]]","814","856","534","1136"
"266","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[56]","[[0 2] [1 2] [2 4] [3 1] [4 3] [5 4] [6 4] [7 2] [8 0] [9 1] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1137] [1 1179] [2 344] [3 1180] [4 103] [5 317] [6 81] [7 466] [8 1149] [9 1173] [10 320] [11 326] [12 1190] [13 1129] [14 1174] [15 1155] [16 1165] [17 1153] [18 1156] [19 1196] [20 1220] [21 1188] [22 1198] [23 1201]]","10514","11386","2713","19187"
"275","Sit-and-Wait","Large","Small","0.55","0.55","317","317","[1]","[[0 0] [1 0] [2 0] [3 0] [4 0] [5 0] [6 0] [7 0] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 6] [1 6] [2 7] [3 11] [4 8] [5 7] [6 3] [7 5] [8 7] [9 5] [10 8] [11 11] [12 4] [13 5] [14 8] [15 6] [16 9] [17 7] [18 6] [19 6] [20 6] [21 3] [22 8] [23 6]]","84","74","68","90"
"267","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[61]","[[0 4] [1 2] [2 4] [3 4] [4 1] [5 4] [6 5] [7 2] [8 1] [9 1] [10 1] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 126] [1 1202] [2 167] [3 160] [4 1202] [5 167] [6 84] [7 313] [8 1207] [9 1202] [10 1213] [11 343] [12 1178] [13 1217] [14 1237] [15 1225] [16 1225] [17 1215] [18 1170] [19 1224] [20 1190] [21 1221] [22 1213] [23 1199]]","9811","12089","3967","17933"
"271","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[52]","[[0 3] [1 4] [2 3] [3 1] [4 2] [5 1] [6 1] [7 1] [8 1] [9 2] [10 4] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1143] [1 140] [2 450] [3 1095] [4 553] [5 1104] [6 1092] [7 1116] [8 1078] [9 431] [10 85] [11 117] [12 1163] [13 1079] [14 1152] [15 1068] [16 1147] [17 1139] [18 1091] [19 1114] [20 1135] [21 1134] [22 1158] [23 1116]]","10587","11313","2251","19649"
"274","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[52]","[[0 2] [1 6] [2 5] [3 3] [4 4] [5 3] [6 5] [7 2] [8 2] [9 1] [10 2] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 360] [1 98] [2 134] [3 135] [4 407] [5 132] [6 143] [7 1347] [8 258] [9 1326] [10 148] [11 1327] [12 1284] [13 1336] [14 1346] [15 1357] [16 1355] [17 1369] [18 1358] [19 1355] [20 1313] [21 1322] [22 1324] [23 1366]]","11076","10824","2282","19618"
"276","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[61]","[[0 5] [1 3] [2 5] [3 2] [4 4] [5 5] [6 7] [7 2] [8 1] [9 3] [10 3] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 548] [1 627] [2 14] [3 679] [4 363] [5 244] [6 87] [7 642] [8 1253] [9 151] [10 1272] [11 790] [12 1284] [13 1221] [14 1288] [15 1279] [16 1235] [17 1277] [18 1253] [19 1301] [20 1278] [21 1265] [22 1307] [23 1242]]","9845","12055","4871","17029"
"277","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[31]","[[0 2] [1 1] [2 3] [3 1] [4 1] [5 1] [6 2] [7 2] [8 1] [9 0] [10 3] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 960] [1 974] [2 112] [3 955] [4 965] [5 940] [6 964] [7 747] [8 974] [9 949] [10 960] [11 953] [12 936] [13 970] [14 978] [15 965] [16 928] [17 964] [18 946] [19 952] [20 945] [21 955] [22 939] [23 969]]","11258","10642","1707","20193"
"278","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[85]","[[0 2] [1 4] [2 4] [3 4] [4 3] [5 5] [6 2] [7 2] [8 4] [9 5] [10 8] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 50] [1 215] [2 60] [3 66] [4 221] [5 121] [6 228] [7 1046] [8 66] [9 11] [10 57] [11 92] [12 1641] [13 1620] [14 1653] [15 1635] [16 1636] [17 1627] [18 1640] [19 1639] [20 1640] [21 1631] [22 1648] [23 1657]]","10549","11351","3205","18695"
"281","Sit-and-Wait","Large","Small","0.55","0.55","19952","19952","[57]","[[0 1] [1 1] [2 4] [3 2] [4 4] [5 1] [6 1] [7 2] [8 3] [9 3] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 457] [1 480] [2 78] [3 482] [4 466] [5 443] [6 449] [7 59] [8 135] [9 243] [10 482] [11 478] [12 462] [13 498] [14 488] [15 469] [16 478] [17 471] [18 481] [19 478] [20 483] [21 483] [22 477] [23 456]]","6345","3631","2280","7696"
"279","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[59]","[[0 2] [1 4] [2 1] [3 1] [4 2] [5 2] [6 4] [7 1] [8 1] [9 3] [10 3] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 230] [1 603] [2 1168] [3 1152] [4 501] [5 212] [6 14] [7 1152] [8 1180] [9 1141] [10 200] [11 453] [12 1151] [13 1175] [14 1125] [15 1165] [16 1160] [17 1142] [18 1173] [19 1171] [20 1154] [21 1138] [22 1174] [23 1166]]","10432","11468","2926","18974"
"282","Sit-and-Wait","Large","Small","0.55","0.55","8211","8211","[24]","[[0 1] [1 2] [2 0] [3 3] [4 0] [5 2] [6 3] [7 0] [8 0] [9 1] [10 0] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 181] [1 157] [2 155] [3 170] [4 161] [5 192] [6 133] [7 181] [8 165] [9 178] [10 165] [11 179] [12 168] [13 176] [14 179] [15 197] [16 171] [17 186] [18 169] [19 154] [20 187] [21 171] [22 170] [23 161]]","2193","1913","1524","2582"
"285","Sit-and-Wait","Large","Small","0.55","0.55","1299","1299","[2]","[[0 0] [1 1] [2 0] [3 0] [4 0] [5 0] [6 0] [7 0] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 26] [1 34] [2 21] [3 28] [4 28] [5 22] [6 26] [7 26] [8 28] [9 26] [10 36] [11 22] [12 27] [13 28] [14 23] [15 30] [16 28] [17 26] [18 31] [19 22] [20 31] [21 29] [22 28] [23 24]]","321","329","324","326"
"280","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[69]","[[0 3] [1 3] [2 4] [3 1] [4 1] [5 3] [6 3] [7 1] [8 4] [9 1] [10 4] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 663] [1 682] [2 44] [3 1167] [4 1195] [5 92] [6 90] [7 1177] [8 168] [9 1203] [10 654] [11 490] [12 1218] [13 1173] [14 1182] [15 1204] [16 1167] [17 1209] [18 1198] [19 1191] [20 1186] [21 1160] [22 1175] [23 1212]]","12547","9353","3750","18150"
"283","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[45]","[[0 3] [1 2] [2 3] [3 5] [4 3] [5 1] [6 0] [7 0] [8 0] [9 2] [10 1] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 317] [1 211] [2 1068] [3 1066] [4 418] [5 1077] [6 1074] [7 1031] [8 1076] [9 754] [10 1066] [11 106] [12 1072] [13 1038] [14 1043] [15 1056] [16 1047] [17 1046] [18 1065] [19 1064] [20 1051] [21 1059] [22 1053] [23 1042]]","10995","10905","3904","17996"
"284","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[61]","[[0 3] [1 1] [2 0] [3 3] [4 4] [5 2] [6 5] [7 2] [8 2] [9 2] [10 1] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1079] [1 1085] [2 1033] [3 794] [4 181] [5 1056] [6 70] [7 200] [8 1056] [9 1108] [10 1079] [11 238] [12 1107] [13 1029] [14 1087] [15 1097] [16 1075] [17 1057] [18 1087] [19 1066] [20 1040] [21 1099] [22 1084] [23 1093]]","14051","7849","3828","18072"
"286","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[64]","[[0 1] [1 1] [2 3] [3 4] [4 8] [5 2] [6 4] [7 2] [8 4] [9 3] [10 3] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1147] [1 1150] [2 889] [3 913] [4 37] [5 1177] [6 56] [7 1130] [8 74] [9 122] [10 1149] [11 8] [12 1168] [13 1183] [14 1159] [15 1155] [16 1173] [17 1152] [18 1166] [19 1184] [20 1167] [21 1202] [22 1183] [23 1156]]","12465","9435","4167","17733"
"287","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[60]","[[0 3] [1 4] [2 3] [3 3] [4 5] [5 1] [6 3] [7 3] [8 3] [9 2] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 142] [1 208] [2 1196] [3 217] [4 29] [5 1186] [6 304] [7 1180] [8 461] [9 127] [10 1176] [11 1181] [12 1201] [13 1221] [14 1183] [15 1218] [16 1202] [17 1230] [18 1177] [19 1208] [20 1224] [21 1249] [22 1196] [23 1184]]","10771","11129","2677","19223"
"288","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[73]","[[0 5] [1 1] [2 5] [3 1] [4 3] [5 4] [6 2] [7 3] [8 3] [9 3] [10 5] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 700] [1 1302] [2 84] [3 1338] [4 189] [5 112] [6 1311] [7 186] [8 138] [9 144] [10 730] [11 182] [12 1301] [13 1278] [14 1291] [15 1245] [16 1280] [17 1326] [18 1252] [19 1299] [20 1328] [21 1288] [22 1293] [23 1303]]","12098","9802","4329","17571"
"289","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[52]","[[0 2] [1 5] [2 7] [3 2] [4 1] [5 4] [6 0] [7 3] [8 3] [9 3] [10 3] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1190] [1 412] [2 6] [3 1205] [4 1140] [5 541] [6 1134] [7 170] [8 163] [9 537] [10 148] [11 1160] [12 1208] [13 1150] [14 1166] [15 1147] [16 1200] [17 1134] [18 1212] [19 1169] [20 1195] [21 1174] [22 1166] [23 1173]]","11662","10238","3435","18465"
"290","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[40]","[[0 2] [1 1] [2 2] [3 1] [4 1] [5 1] [6 4] [7 1] [8 2] [9 0] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1054] [1 1052] [2 178] [3 1047] [4 1012] [5 1072] [6 235] [7 1027] [8 134] [9 1033] [10 1052] [11 558] [12 1045] [13 981] [14 1047] [15 1012] [16 1062] [17 1010] [18 1017] [19 1034] [20 1103] [21 1052] [22 1057] [23 1026]]","11570","10330","2721","19179"
"291","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[60]","[[0 6] [1 6] [2 6] [3 3] [4 0] [5 2] [6 2] [7 5] [8 1] [9 3] [10 0] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 37] [1 57] [2 39] [3 720] [4 1317] [5 270] [6 233] [7 237] [8 1332] [9 265] [10 1299] [11 220] [12 1342] [13 1315] [14 1286] [15 1359] [16 1311] [17 1331] [18 1305] [19 1333] [20 1314] [21 1367] [22 1320] [23 1291]]","11030","10870","2996","18904"
"292","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[55]","[[0 4] [1 2] [2 1] [3 2] [4 3] [5 1] [6 2] [7 2] [8 2] [9 5] [10 5] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 170] [1 147] [2 1202] [3 1203] [4 41] [5 1253] [6 177] [7 702] [8 73] [9 520] [10 466] [11 1226] [12 1236] [13 1236] [14 1202] [15 1228] [16 1196] [17 1231] [18 1213] [19 1223] [20 1220] [21 1241] [22 1282] [23 1212]]","9800","12100","3916","17984"
"293","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[59]","[[0 2] [1 4] [2 4] [3 5] [4 4] [5 2] [6 4] [7 2] [8 2] [9 3] [10 2] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1314] [1 174] [2 438] [3 26] [4 371] [5 775] [6 69] [7 1310] [8 76] [9 92] [10 1355] [11 190] [12 1321] [13 1337] [14 1298] [15 1288] [16 1327] [17 1320] [18 1293] [19 1299] [20 1307] [21 1311] [22 1323] [23 1286]]","10904","10996","3163","18737"
"295","Sit-and-Wait","Large","Small","0.55","0.55","4828","4828","[22]","[[0 1] [1 2] [2 0] [3 1] [4 0] [5 0] [6 2] [7 1] [8 0] [9 0] [10 1] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 115] [1 6] [2 117] [3 105] [4 107] [5 113] [6 108] [7 100] [8 97] [9 93] [10 99] [11 35] [12 102] [13 103] [14 110] [15 108] [16 112] [17 112] [18 120] [19 109] [20 109] [21 110] [22 113] [23 112]]","1266","1149","975","1440"
"294","Sit-and-Wait","Large","Small","0.55","0.55","39776","39776","[85]","[[0 6] [1 4] [2 6] [3 7] [4 5] [5 3] [6 3] [7 3] [8 2] [9 6] [10 3] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 156] [1 417] [2 184] [3 58] [4 129] [5 412] [6 207] [7 194] [8 1024] [9 144] [10 236] [11 1285] [12 1283] [13 1280] [14 1271] [15 1305] [16 1277] [17 1288] [18 1255] [19 1337] [20 1275] [21 1299] [22 1282] [23 1286]]","10026","9858","3334","16550"
"296","Sit-and-Wait","Large","Small","0.55","0.55","14602","14602","[49]","[[0 3] [1 1] [2 4] [3 3] [4 4] [5 1] [6 1] [7 4] [8 2] [9 3] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 303] [1 338] [2 353] [3 176] [4 172] [5 346] [6 335] [7 219] [8 165] [9 157] [10 334] [11 254] [12 365] [13 326] [14 359] [15 352] [16 352] [17 330] [18 341] [19 336] [20 366] [21 338] [22 341] [23 340]]","3551","3747","3027","4271"
"300","Sit-and-Wait","Large","Small","0.55","0.55","2162","2162","[9]","[[0 1] [1 0] [2 0] [3 0] [4 0] [5 1] [6 0] [7 1] [8 1] [9 1] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 43] [1 45] [2 39] [3 43] [4 32] [5 42] [6 42] [7 48] [8 48] [9 53] [10 45] [11 47] [12 42] [13 48] [14 48] [15 44] [16 39] [17 48] [18 46] [19 52] [20 48] [21 46] [22 52] [23 41]]","575","506","425","656"
"301","Sit-and-Wait","Large","Large","0.55","0.55","18918","18918","[92]","[[0 6] [1 10] [2 6] [3 6] [4 7] [5 3] [6 4] [7 2] [8 0] [9 3] [10 2] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 36] [1 41] [2 41] [3 132] [4 52] [5 368] [6 154] [7 561] [8 561] [9 86] [10 129] [11 548] [12 559] [13 571] [14 552] [15 572] [16 563] [17 569] [18 564] [19 558] [20 571] [21 555] [22 552] [23 561]]","4268","5188","9456","0"
"297","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[50]","[[0 2] [1 6] [2 2] [3 2] [4 1] [5 0] [6 1] [7 2] [8 3] [9 0] [10 2] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1099] [1 60] [2 128] [3 383] [4 1119] [5 1100] [6 1118] [7 1098] [8 1062] [9 1094] [10 192] [11 125] [12 1083] [13 1127] [14 1134] [15 1113] [16 1093] [17 1131] [18 1107] [19 1121] [20 1080] [21 1102] [22 1144] [23 1087]]","12868","9032","3576","18324"
"299","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[44]","[[0 5] [1 2] [2 0] [3 3] [4 5] [5 1] [6 0] [7 3] [8 3] [9 1] [10 4] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1108] [1 1123] [2 1114] [3 150] [4 42] [5 1124] [6 1154] [7 56] [8 142] [9 1128] [10 65] [11 1138] [12 1143] [13 1136] [14 1086] [15 1099] [16 1135] [17 1104] [18 1159] [19 1098] [20 1153] [21 1149] [22 1137] [23 1157]]","10630","11270","2216","19684"
"302","Sit-and-Wait","Large","Large","0.55","0.55","16178","16178","[56]","[[0 7] [1 5] [2 4] [3 3] [4 1] [5 3] [6 2] [7 0] [8 1] [9 1] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 103] [1 117] [2 384] [3 209] [4 420] [5 57] [6 93] [7 421] [8 420] [9 412] [10 136] [11 401] [12 430] [13 401] [14 424] [15 414] [16 407] [17 396] [18 418] [19 408] [20 397] [21 404] [22 418] [23 398]]","3906","4182","8088","0"
"298","Sit-and-Wait","Large","Small","0.55","0.55","43799","43800","[37]","[[0 1] [1 0] [2 3] [3 1] [4 4] [5 1] [6 0] [7 2] [8 2] [9 2] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1165] [1 1125] [2 72] [3 1163] [4 19] [5 1203] [6 1161] [7 228] [8 337] [9 198] [10 140] [11 1069] [12 1170] [13 1143] [14 1122] [15 1214] [16 1160] [17 1189] [18 1152] [19 1172] [20 1123] [21 1194] [22 1165] [23 1216]]","9970","11930","2134","19766"
"304","Sit-and-Wait","Large","Large","0.55","0.55","13352","13352","[45]","[[0 3] [1 4] [2 1] [3 1] [4 2] [5 2] [6 2] [7 3] [8 3] [9 2] [10 2] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 238] [1 332] [2 345] [3 320] [4 45] [5 38] [6 55] [7 17] [8 361] [9 346] [10 140] [11 365] [12 329] [13 357] [14 348] [15 346] [16 326] [17 323] [18 335] [19 343] [20 350] [21 346] [22 324] [23 345]]","3206","3468","6674","0"
"303","Sit-and-Wait","Large","Large","0.55","0.55","43799","43800","[183]","[[0 10] [1 8] [2 5] [3 11] [4 8] [5 9] [6 9] [7 9] [8 8] [9 12] [10 9] [11 7] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 106] [1 116] [2 92] [3 96] [4 1160] [5 280] [6 151] [7 216] [8 69] [9 45] [10 302] [11 247] [12 1593] [13 1596] [14 1573] [15 1574] [16 1594] [17 1585] [18 1586] [19 1590] [20 1599] [21 1578] [22 1575] [23 1577]]","11283","10617","21900","0"
"305","Sit-and-Wait","Large","Large","0.55","0.55","43799","43800","[236]","[[0 12] [1 13] [2 11] [3 10] [4 9] [5 11] [6 7] [7 12] [8 2] [9 16] [10 11] [11 13] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 63] [1 199] [2 265] [3 439] [4 494] [5 210] [6 592] [7 207] [8 985] [9 396] [10 210] [11 244] [12 1468] [13 1447] [14 1459] [15 1470] [16 1465] [17 1448] [18 1467] [19 1474] [20 1467] [21 1485] [22 1470] [23 1476]]","9008","12892","21900","0"
"306","Sit-and-Wait","Large","Large","0.55","0.55","43799","43800","[199]","[[0 12] [1 11] [2 11] [3 11] [4 6] [5 8] [6 7] [7 8] [8 5] [9 9] [10 12] [11 10] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 267] [1 266] [2 178] [3 171] [4 957] [5 392] [6 302] [7 408] [8 397] [9 893] [10 27] [11 190] [12 1498] [13 1438] [14 1425] [15 1454] [16 1455] [17 1460] [18 1480] [19 1446] [20 1446] [21 1447] [22 1457] [23 1446]]","9815","12085","21900","0"
"308","Sit-and-Wait","Large","Large","0.55","0.55","16418","16418","[53]","[[0 2] [1 1] [2 1] [3 4] [4 3] [5 2] [6 2] [7 5] [8 2] [9 3] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 372] [1 352] [2 374] [3 83] [4 318] [5 250] [6 346] [7 56] [8 387] [9 366] [10 378] [11 395] [12 397] [13 396] [14 359] [15 384] [16 385] [17 387] [18 377] [19 363] [20 361] [21 371] [22 385] [23 367]]","3805","4404","8209","0"
"307","Sit-and-Wait","Large","Large","0.55","0.55","43799","43800","[201]","[[0 12] [1 8] [2 10] [3 10] [4 12] [5 10] [6 9] [7 11] [8 6] [9 8] [10 12] [11 14] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 152] [1 777] [2 104] [3 64] [4 55] [5 149] [6 586] [7 297] [8 1303] [9 236] [10 227] [11 185] [12 1478] [13 1484] [14 1483] [15 1489] [16 1508] [17 1472] [18 1492] [19 1472] [20 1475] [21 1474] [22 1476] [23 1462]]","10801","11099","21900","0"
